holiday,temp,rain_1h,snow_1h,clouds_all,weather_main,weather_description,date_time,traffic_volume
No Holiday,277.08,0.0,0.0,90,Rain,light rain,2015-10-29 06:00:00,5734
No Holiday,277.08,0.0,0.0,90,Drizzle,drizzle,2015-10-29 06:00:00,5734
No Holiday,278.93,0.0,0.0,90,Rain,light rain,2015-10-29 08:00:00,5760
No Holiday,278.93,0.0,0.0,90,Drizzle,drizzle,2015-10-29 08:00:00,5760
No Holiday,279.68,0.0,0.0,90,Rain,moderate rain,2015-10-29 10:00:00,4518
No Holiday,279.68,0.0,0.0,90,Mist,mist,2015-10-29 10:00:00,4518
No Holiday,279.68,0.0,0.0,90,Drizzle,drizzle,2015-10-29 10:00:00,4518
No Holiday,281.08,0.0,0.0,90,Drizzle,drizzle,2015-10-29 12:00:00,4896
No Holiday,281.08,0.0,0.0,90,Rain,light rain,2015-10-29 12:00:00,4896
No Holiday,281.42,0.0,0.0,90,Rain,moderate rain,2015-10-29 13:00:00,4850
No Holiday,281.22,0.0,0.0,90,Mist,mist,2015-10-29 15:00:00,6000
No Holiday,280.55,0.0,0.0,90,Clouds,overcast clouds,2015-10-29 17:00:00,6320
No Holiday,280.15,0.0,0.0,90,Clouds,overcast clouds,2015-10-29 19:00:00,3428
No Holiday,280.02,0.0,0.0,90,Clouds,overcast clouds,2015-10-29 21:00:00,2746
No Holiday,279.87,0.0,0.0,90,Clouds,overcast clouds,2015-10-29 23:00:00,1242
No Holiday,279.51,0.0,0.0,90,Clouds,overcast clouds,2015-10-30 00:00:00,668
No Holiday,279.51,0.0,0.0,90,Clouds,overcast clouds,2015-10-30 02:00:00,306
No Holiday,279.22,0.0,0.0,90,Mist,mist,2015-10-30 04:00:00,869
No Holiday,278.55,0.0,0.0,90,Clouds,overcast clouds,2015-10-30 06:00:00,5771
No Holiday,277.89,0.0,0.0,90,Clouds,overcast clouds,2015-10-30 08:00:00,5405
No Holiday,278.86,0.0,0.0,90,Clouds,overcast clouds,2015-10-30 10:00:00,4831
No Holiday,280.72,0.0,0.0,40,Clouds,scattered clouds,2015-10-30 12:00:00,5676
No Holiday,283.01,0.0,0.0,1,Clear,sky is clear,2015-10-30 13:00:00,5466
No Holiday,283.82,0.0,0.0,1,Clear,sky is clear,2015-10-30 15:00:00,6158
No Holiday,284.15,0.0,0.0,40,Clouds,scattered clouds,2015-10-30 17:00:00,5934
No Holiday,282.89,0.0,0.0,40,Clouds,scattered clouds,2015-10-30 19:00:00,4015
No Holiday,283.01,0.0,0.0,90,Drizzle,drizzle,2015-10-30 21:00:00,3120
No Holiday,281.69,0.0,0.0,90,Rain,moderate rain,2015-10-30 23:00:00,2144
No Holiday,281.69,0.0,0.0,90,Drizzle,drizzle,2015-10-30 23:00:00,2144
No Holiday,280.42,0.0,0.0,90,Drizzle,heavy intensity drizzle,2015-10-31 00:00:00,1314
No Holiday,280.42,0.0,0.0,90,Rain,moderate rain,2015-10-31 00:00:00,1314
No Holiday,280.58,0.0,0.0,90,Rain,moderate rain,2015-10-31 03:00:00,411
No Holiday,280.58,0.0,0.0,90,Mist,mist,2015-10-31 03:00:00,411
No Holiday,280.55,0.0,0.0,90,Rain,moderate rain,2015-10-31 05:00:00,721
No Holiday,280.55,0.0,0.0,90,Mist,mist,2015-10-31 05:00:00,721
No Holiday,280.55,0.0,0.0,90,Drizzle,drizzle,2015-10-31 05:00:00,721
No Holiday,280.29,0.0,0.0,90,Rain,heavy intensity rain,2015-10-31 07:00:00,1806
No Holiday,280.29,0.0,0.0,90,Mist,mist,2015-10-31 07:00:00,1806
No Holiday,280.29,0.0,0.0,90,Drizzle,drizzle,2015-10-31 07:00:00,1806
No Holiday,280.37,0.0,0.0,90,Rain,moderate rain,2015-10-31 09:00:00,3356
No Holiday,280.37,0.0,0.0,90,Mist,mist,2015-10-31 09:00:00,3356
No Holiday,280.37,0.0,0.0,90,Drizzle,drizzle,2015-10-31 09:00:00,3356
No Holiday,280.86,0.0,0.0,90,Rain,light rain,2015-10-31 11:00:00,5488
No Holiday,280.86,0.0,0.0,90,Mist,mist,2015-10-31 11:00:00,5488
No Holiday,281.46,0.0,0.0,90,Mist,mist,2015-10-31 13:00:00,4546
No Holiday,281.46,0.0,0.0,90,Drizzle,light intensity drizzle,2015-10-31 13:00:00,4546
No Holiday,281.46,0.0,0.0,90,Rain,light rain,2015-10-31 13:00:00,4546
No Holiday,282.3,0.0,0.0,90,Clouds,overcast clouds,2015-10-31 15:00:00,4648
No Holiday,283.08,0.0,0.0,90,Clouds,overcast clouds,2015-10-31 17:00:00,4105
No Holiday,282.22,0.0,0.0,40,Clouds,scattered clouds,2015-10-31 19:00:00,3012
No Holiday,283.0,0.0,0.0,90,Rain,light rain,2015-10-31 21:00:00,2880
No Holiday,282.75,0.0,0.0,90,Clouds,overcast clouds,2015-10-31 23:00:00,2017
No Holiday,282.81,0.0,0.0,75,Clouds,broken clouds,2015-11-01 00:00:00,1825
No Holiday,281.44,0.0,0.0,1,Clear,sky is clear,2015-11-01 01:00:00,779
No Holiday,281.15,0.0,0.0,90,Clouds,overcast clouds,2015-11-01 03:00:00,314
No Holiday,280.28,0.0,0.0,75,Clouds,broken clouds,2015-11-01 05:00:00,447
No Holiday,279.02,0.0,0.0,90,Clouds,overcast clouds,2015-11-01 07:00:00,1266
No Holiday,279.5,0.0,0.0,40,Clouds,scattered clouds,2015-11-01 09:00:00,2890
No Holiday,283.49,0.0,0.0,1,Clear,sky is clear,2015-11-01 11:00:00,3790
No Holiday,284.68,0.0,0.0,1,Clear,sky is clear,2015-11-01 13:00:00,4046
No Holiday,285.65,0.0,0.0,1,Clear,sky is clear,2015-11-01 15:00:00,4365
No Holiday,285.22,0.0,0.0,1,Clear,sky is clear,2015-11-01 17:00:00,4628
No Holiday,283.77,0.0,0.0,1,Clear,sky is clear,2015-11-01 19:00:00,3017
No Holiday,283.15,0.0,0.0,75,Clouds,broken clouds,2015-11-01 21:00:00,1733
No Holiday,282.23,0.0,0.0,1,Clear,sky is clear,2015-11-01 23:00:00,878
No Holiday,280.59,0.0,0.0,1,Clear,sky is clear,2015-11-02 00:00:00,432
No Holiday,280.37,0.0,0.0,40,Clouds,scattered clouds,2015-11-02 01:00:00,288
No Holiday,280.29,0.0,0.0,1,Clear,sky is clear,2015-11-02 04:00:00,900
No Holiday,280.01,0.0,0.0,1,Clear,sky is clear,2015-11-02 06:00:00,6177
No Holiday,280.15,0.0,0.0,75,Mist,mist,2015-11-02 07:00:00,6532
No Holiday,285.36,0.0,0.0,75,Clouds,broken clouds,2015-11-02 10:00:00,4477
No Holiday,289.58,0.0,0.0,1,Clear,sky is clear,2015-11-02 12:00:00,4657
No Holiday,292.8,0.0,0.0,1,Clear,sky is clear,2015-11-02 13:00:00,4690
No Holiday,293.29,0.0,0.0,1,Clear,sky is clear,2015-11-02 15:00:00,5717
No Holiday,291.0,0.0,0.0,20,Haze,haze,2015-11-02 17:00:00,6198
No Holiday,285.17,0.0,0.0,1,Clear,sky is clear,2015-11-02 19:00:00,2915
No Holiday,282.51,0.0,0.0,1,Clear,sky is clear,2015-11-02 21:00:00,2108
No Holiday,280.86,0.0,0.0,1,Clear,sky is clear,2015-11-02 23:00:00,972
No Holiday,280.15,0.0,0.0,1,Clear,sky is clear,2015-11-03 00:00:00,486
No Holiday,279.87,0.0,0.0,1,Mist,mist,2015-11-03 01:00:00,302
No Holiday,279.79,0.0,0.0,90,Mist,mist,2015-11-03 02:00:00,229
No Holiday,279.73,0.0,0.0,1,Mist,mist,2015-11-03 04:00:00,891
No Holiday,279.08,0.0,0.0,1,Mist,mist,2015-11-03 06:00:00,6110
No Holiday,279.08,0.0,0.0,1,Fog,fog,2015-11-03 06:00:00,6110
No Holiday,280.43,0.0,0.0,1,Mist,mist,2015-11-03 08:00:00,5719
No Holiday,280.43,0.0,0.0,1,Fog,fog,2015-11-03 08:00:00,5719
No Holiday,285.64,0.0,0.0,40,Fog,fog,2015-11-03 10:00:00,4389
No Holiday,290.15,0.0,0.0,1,Clear,sky is clear,2015-11-03 12:00:00,5042
No Holiday,293.55,0.0,0.0,1,Clear,sky is clear,2015-11-03 14:00:00,5646
No Holiday,294.15,0.0,0.0,5,Clear,sky is clear,2015-11-03 16:00:00,6548
No Holiday,290.62,0.0,0.0,5,Clear,sky is clear,2015-11-03 18:00:00,4446
No Holiday,289.44,0.0,0.0,1,Clear,sky is clear,2015-11-03 20:00:00,2640
No Holiday,288.29,0.0,0.0,1,Clear,sky is clear,2015-11-03 22:00:00,1584
No Holiday,287.14,0.0,0.0,1,Haze,haze,2015-11-03 23:00:00,994
No Holiday,287.15,0.0,0.0,1,Mist,mist,2015-11-04 01:00:00,336
No Holiday,286.87,0.0,0.0,1,Mist,mist,2015-11-04 03:00:00,367
No Holiday,286.01,0.0,0.0,1,Mist,mist,2015-11-04 05:00:00,3025
No Holiday,285.22,0.0,0.0,1,Mist,mist,2015-11-04 07:00:00,6469
No Holiday,286.23,0.0,0.0,75,Mist,mist,2015-11-04 08:00:00,6098
No Holiday,288.29,0.0,0.0,90,Mist,mist,2015-11-04 11:00:00,4852
No Holiday,288.44,0.0,0.0,90,Haze,haze,2015-11-04 12:00:00,5028
No Holiday,288.44,0.0,0.0,90,Mist,mist,2015-11-04 12:00:00,5028
No Holiday,288.44,0.0,0.0,90,Haze,haze,2015-11-04 14:00:00,5226
No Holiday,288.44,0.0,0.0,90,Mist,mist,2015-11-04 14:00:00,5226
No Holiday,288.48,0.0,0.0,90,Haze,haze,2015-11-04 16:00:00,6670
No Holiday,288.58,0.0,0.0,90,Clouds,overcast clouds,2015-11-04 18:00:00,4523
No Holiday,288.62,0.0,0.0,90,Haze,haze,2015-11-04 20:00:00,2783
No Holiday,289.15,0.0,0.0,90,Clouds,overcast clouds,2015-11-04 22:00:00,1702
No Holiday,289.51,0.0,0.0,90,Clouds,overcast clouds,2015-11-04 23:00:00,1012
No Holiday,289.44,0.0,0.0,40,Clouds,scattered clouds,2015-11-05 01:00:00,358
No Holiday,289.51,0.0,0.0,1,Clear,sky is clear,2015-11-05 03:00:00,372
No Holiday,288.88,0.0,0.0,1,Haze,haze,2015-11-05 05:00:00,2940
No Holiday,288.21,0.0,0.0,75,Mist,mist,2015-11-05 07:00:00,6588
No Holiday,288.21,0.0,0.0,75,Rain,moderate rain,2015-11-05 07:00:00,6588
No Holiday,288.68,0.0,0.0,90,Clouds,overcast clouds,2015-11-05 09:00:00,5304
No Holiday,289.62,0.0,0.0,90,Clouds,overcast clouds,2015-11-05 11:00:00,4814
No Holiday,290.99,0.0,0.0,90,Clouds,overcast clouds,2015-11-05 12:00:00,5039
No Holiday,290.8,0.0,0.0,90,Rain,moderate rain,2015-11-05 14:00:00,5370
No Holiday,286.76,0.0,0.0,90,Clouds,overcast clouds,2015-11-05 16:00:00,6743
No Holiday,282.76,0.0,0.0,90,Clouds,overcast clouds,2015-11-05 18:00:00,4739
No Holiday,280.95,0.0,0.0,90,Clouds,overcast clouds,2015-11-05 20:00:00,2815
No Holiday,279.65,0.0,0.0,90,Clouds,overcast clouds,2015-11-05 22:00:00,3939
No Holiday,278.87,0.0,0.0,90,Clouds,overcast clouds,2015-11-05 23:00:00,1319
No Holiday,278.48,0.0,0.0,90,Clouds,overcast clouds,2015-11-06 01:00:00,381
No Holiday,278.42,0.0,0.0,90,Clouds,overcast clouds,2015-11-06 03:00:00,393
No Holiday,278.44,0.0,0.0,90,Clouds,overcast clouds,2015-11-06 05:00:00,2708
No Holiday,278.51,0.0,0.0,90,Clouds,overcast clouds,2015-11-06 07:00:00,6809
No Holiday,278.58,0.0,0.0,90,Clouds,overcast clouds,2015-11-06 09:00:00,5087
No Holiday,279.79,0.0,0.0,75,Clouds,broken clouds,2015-11-06 11:00:00,5179
No Holiday,280.69,0.0,0.0,90,Clouds,overcast clouds,2015-11-06 12:00:00,5475
No Holiday,280.73,0.0,0.0,90,Clouds,overcast clouds,2015-11-06 13:00:00,5226
No Holiday,280.37,0.0,0.0,90,Drizzle,light intensity drizzle,2015-11-06 15:00:00,5872
No Holiday,279.94,0.0,0.0,90,Clouds,overcast clouds,2015-11-06 17:00:00,6028
No Holiday,278.73,0.0,0.0,1,Clear,sky is clear,2015-11-06 19:00:00,3515
No Holiday,277.02,0.0,0.0,75,Clouds,broken clouds,2015-11-06 21:00:00,2884
No Holiday,277.08,0.0,0.0,40,Clouds,scattered clouds,2015-11-06 23:00:00,1713
No Holiday,276.81,0.0,0.0,75,Clouds,broken clouds,2015-11-07 00:00:00,1100
No Holiday,276.49,0.0,0.0,40,Clouds,scattered clouds,2015-11-07 01:00:00,639
No Holiday,275.22,0.0,0.0,1,Clear,sky is clear,2015-11-07 04:00:00,376
No Holiday,273.75,0.0,0.0,1,Clear,sky is clear,2015-11-07 06:00:00,1256
No Holiday,273.22,0.0,0.0,5,Clear,sky is clear,2015-11-07 08:00:00,3047
No Holiday,276.48,0.0,0.0,5,Clear,sky is clear,2015-11-07 10:00:00,4024
No Holiday,280.15,0.0,0.0,1,Clear,sky is clear,2015-11-07 12:00:00,4680
No Holiday,281.79,0.0,0.0,40,Clouds,scattered clouds,2015-11-07 14:00:00,4490
No Holiday,282.68,0.0,0.0,1,Clear,sky is clear,2015-11-07 16:00:00,4542
No Holiday,279.42,0.0,0.0,1,Clear,sky is clear,2015-11-07 18:00:00,4209
No Holiday,277.42,0.0,0.0,1,Clear,sky is clear,2015-11-07 20:00:00,2794
No Holiday,276.88,0.0,0.0,1,Clear,sky is clear,2015-11-07 22:00:00,3601
No Holiday,276.95,0.0,0.0,1,Clear,sky is clear,2015-11-07 23:00:00,1999
No Holiday,277.5,0.0,0.0,1,Clear,sky is clear,2015-11-08 01:00:00,741
No Holiday,277.28,0.0,0.0,1,Clear,sky is clear,2015-11-08 02:00:00,589
No Holiday,277.79,0.0,0.0,1,Clear,sky is clear,2015-11-08 04:00:00,304
No Holiday,277.79,0.0,0.0,1,Clear,sky is clear,2015-11-08 06:00:00,802
No Holiday,278.15,0.0,0.0,5,Clear,sky is clear,2015-11-08 08:00:00,2181
No Holiday,281.86,0.0,0.0,1,Clear,sky is clear,2015-11-08 09:00:00,3159
No Holiday,286.08,0.0,0.0,1,Clear,sky is clear,2015-11-08 12:00:00,4235
No Holiday,288.28,0.0,0.0,1,Clear,sky is clear,2015-11-08 13:00:00,3966
No Holiday,288.41,0.0,0.0,5,Clear,sky is clear,2015-11-08 15:00:00,3933
No Holiday,286.75,0.0,0.0,1,Clear,sky is clear,2015-11-08 17:00:00,3914
No Holiday,283.94,0.0,0.0,1,Clear,sky is clear,2015-11-08 19:00:00,2922
No Holiday,282.88,0.0,0.0,5,Clear,sky is clear,2015-11-08 21:00:00,1931
No Holiday,281.43,0.0,0.0,1,Clear,sky is clear,2015-11-08 23:00:00,850
No Holiday,281.0,0.0,0.0,1,Clear,sky is clear,2015-11-09 00:00:00,465
No Holiday,280.57,0.0,0.0,1,Clear,sky is clear,2015-11-09 01:00:00,299
No Holiday,280.15,0.0,0.0,1,Clear,sky is clear,2015-11-09 03:00:00,329
No Holiday,279.75,0.0,0.0,1,Clear,sky is clear,2015-11-09 05:00:00,2845
No Holiday,279.15,0.0,0.0,5,Clear,sky is clear,2015-11-09 07:00:00,6514
No Holiday,280.51,0.0,0.0,1,Clear,sky is clear,2015-11-09 09:00:00,4930
No Holiday,284.22,0.0,0.0,1,Clear,sky is clear,2015-11-09 11:00:00,4510
No Holiday,287.36,0.0,0.0,1,Clear,sky is clear,2015-11-09 12:00:00,4587
No Holiday,289.08,0.0,0.0,1,Clear,sky is clear,2015-11-09 14:00:00,5096
No Holiday,289.55,0.0,0.0,5,Clear,sky is clear,2015-11-09 16:00:00,6319
No Holiday,285.49,0.0,0.0,5,Clear,sky is clear,2015-11-09 18:00:00,4329
No Holiday,283.79,0.0,0.0,5,Clear,sky is clear,2015-11-09 20:00:00,2446
No Holiday,282.15,0.0,0.0,1,Clear,sky is clear,2015-11-09 22:00:00,1428
No Holiday,281.01,0.0,0.0,1,Clear,sky is clear,2015-11-09 23:00:00,931
No Holiday,280.02,0.0,0.0,1,Clear,sky is clear,2015-11-10 00:00:00,471
No Holiday,279.68,0.0,0.0,1,Clear,sky is clear,2015-11-10 01:00:00,317
No Holiday,279.01,0.0,0.0,1,Clear,sky is clear,2015-11-10 03:00:00,303
No Holiday,277.68,0.0,0.0,1,Clear,sky is clear,2015-11-10 05:00:00,2956
No Holiday,277.48,0.0,0.0,1,Clear,sky is clear,2015-11-10 07:00:00,6504
No Holiday,279.08,0.0,0.0,1,Clear,sky is clear,2015-11-10 09:00:00,5176
No Holiday,284.5,0.0,0.0,40,Clouds,scattered clouds,2015-11-10 11:00:00,4724
No Holiday,287.68,0.0,0.0,40,Clouds,scattered clouds,2015-11-10 12:00:00,5030
No Holiday,288.55,0.0,0.0,1,Clear,sky is clear,2015-11-10 14:00:00,5142
No Holiday,288.15,0.0,0.0,75,Clouds,broken clouds,2015-11-10 16:00:00,6517
No Holiday,285.15,0.0,0.0,1,Clear,sky is clear,2015-11-10 18:00:00,4646
No Holiday,284.3,0.0,0.0,90,Clouds,overcast clouds,2015-11-10 20:00:00,2740
No Holiday,283.88,0.0,0.0,75,Clouds,broken clouds,2015-11-10 22:00:00,3119
Veterans Day,283.35,0.0,0.0,75,Clouds,broken clouds,2015-11-11 00:00:00,559
No Holiday,280.94,0.0,0.0,1,Clear,sky is clear,2015-11-11 01:00:00,355
No Holiday,279.02,0.0,0.0,40,Clouds,scattered clouds,2015-11-11 04:00:00,881
No Holiday,277.76,0.0,0.0,1,Clear,sky is clear,2015-11-11 06:00:00,6049
No Holiday,276.62,0.0,0.0,1,Mist,mist,2015-11-11 08:00:00,5409
No Holiday,281.51,0.0,0.0,75,Clouds,broken clouds,2015-11-11 10:00:00,4551
No Holiday,283.79,0.0,0.0,75,Clouds,broken clouds,2015-11-11 12:00:00,4776
No Holiday,284.58,0.0,0.0,90,Rain,light rain,2015-11-11 14:00:00,5167
No Holiday,284.58,0.0,0.0,90,Thunderstorm,proximity thunderstorm,2015-11-11 14:00:00,5167
No Holiday,284.08,0.0,0.0,90,Rain,light rain,2015-11-11 16:00:00,5310
No Holiday,284.08,0.0,0.0,90,Thunderstorm,proximity thunderstorm,2015-11-11 16:00:00,5310
No Holiday,281.72,0.0,0.0,90,Thunderstorm,proximity thunderstorm,2015-11-11 18:00:00,3533
No Holiday,281.72,0.0,0.0,90,Mist,mist,2015-11-11 18:00:00,3533
No Holiday,281.72,0.0,0.0,90,Rain,heavy intensity rain,2015-11-11 18:00:00,3533
No Holiday,281.72,0.0,0.0,90,Snow,snow,2015-11-11 18:00:00,3533
No Holiday,281.42,0.0,0.0,90,Rain,heavy intensity rain,2015-11-11 20:00:00,2340
No Holiday,281.42,0.0,0.0,90,Mist,mist,2015-11-11 20:00:00,2340
No Holiday,281.42,0.0,0.0,90,Thunderstorm,thunderstorm with rain,2015-11-11 20:00:00,2340
No Holiday,281.29,0.0,0.0,90,Rain,heavy intensity rain,2015-11-11 22:00:00,1430
No Holiday,281.29,0.0,0.0,90,Mist,mist,2015-11-11 22:00:00,1430
No Holiday,281.29,0.0,0.0,90,Drizzle,drizzle,2015-11-11 22:00:00,1430
No Holiday,280.72,0.0,0.0,90,Rain,moderate rain,2015-11-11 23:00:00,956
No Holiday,280.72,0.0,0.0,90,Mist,mist,2015-11-11 23:00:00,956
No Holiday,280.72,0.0,0.0,90,Drizzle,light intensity drizzle,2015-11-11 23:00:00,956
No Holiday,280.08,0.0,0.0,90,Rain,moderate rain,2015-11-12 01:00:00,293
No Holiday,280.08,0.0,0.0,90,Mist,mist,2015-11-12 01:00:00,293
No Holiday,280.08,0.0,0.0,90,Snow,light snow,2015-11-12 01:00:00,293
No Holiday,280.15,0.0,0.0,90,Rain,heavy intensity rain,2015-11-12 02:00:00,253
No Holiday,280.15,0.0,0.0,90,Mist,mist,2015-11-12 02:00:00,253
No Holiday,280.15,0.0,0.0,90,Drizzle,drizzle,2015-11-12 02:00:00,253
No Holiday,280.01,0.0,0.0,90,Rain,moderate rain,2015-11-12 04:00:00,872
No Holiday,280.01,0.0,0.0,90,Mist,mist,2015-11-12 04:00:00,872
No Holiday,280.01,0.0,0.0,90,Drizzle,drizzle,2015-11-12 04:00:00,872
No Holiday,278.89,0.0,0.0,90,Rain,moderate rain,2015-11-12 06:00:00,5719
No Holiday,278.89,0.0,0.0,90,Mist,mist,2015-11-12 06:00:00,5719
No Holiday,278.89,0.0,0.0,90,Drizzle,drizzle,2015-11-12 06:00:00,5719
No Holiday,278.22,0.0,0.0,90,Drizzle,light intensity drizzle,2015-11-12 08:00:00,5789
No Holiday,277.15,0.0,0.0,90,Clouds,overcast clouds,2015-11-12 10:00:00,4688
No Holiday,277.51,0.0,0.0,75,Clouds,broken clouds,2015-11-12 12:00:00,5445
No Holiday,278.09,0.0,0.0,90,Clouds,overcast clouds,2015-11-12 14:00:00,5500
No Holiday,277.95,0.0,0.0,90,Clouds,overcast clouds,2015-11-12 16:00:00,6794
No Holiday,277.8,0.0,0.0,90,Clouds,overcast clouds,2015-11-12 18:00:00,4655
No Holiday,276.42,0.0,0.0,90,Clouds,overcast clouds,2015-11-12 20:00:00,2924
No Holiday,276.44,0.0,0.0,90,Clouds,overcast clouds,2015-11-12 22:00:00,1775
No Holiday,276.42,0.0,0.0,90,Clouds,overcast clouds,2015-11-13 00:00:00,485
No Holiday,275.82,0.0,0.0,75,Clouds,broken clouds,2015-11-13 02:00:00,257
No Holiday,274.87,0.0,0.0,1,Clear,sky is clear,2015-11-13 04:00:00,877
No Holiday,274.01,0.0,0.0,1,Clear,sky is clear,2015-11-13 06:00:00,5927
No Holiday,273.28,0.0,0.0,1,Clear,sky is clear,2015-11-13 08:00:00,5600
No Holiday,274.87,0.0,0.0,1,Clear,sky is clear,2015-11-13 10:00:00,4486
No Holiday,277.86,0.0,0.0,40,Clouds,scattered clouds,2015-11-13 12:00:00,4960
No Holiday,279.55,0.0,0.0,1,Clear,sky is clear,2015-11-13 14:00:00,5226
No Holiday,279.69,0.0,0.0,1,Clear,sky is clear,2015-11-13 16:00:00,6235
No Holiday,276.29,0.0,0.0,5,Clear,sky is clear,2015-11-13 18:00:00,4291
No Holiday,273.63,0.0,0.0,1,Clear,sky is clear,2015-11-13 20:00:00,2612
No Holiday,272.95,0.0,0.0,1,Clear,sky is clear,2015-11-13 22:00:00,1938
No Holiday,273.29,0.0,0.0,1,Clear,sky is clear,2015-11-13 23:00:00,1054
No Holiday,272.93,0.0,0.0,1,Clear,sky is clear,2015-11-14 01:00:00,717
No Holiday,273.41,0.0,0.0,1,Clear,sky is clear,2015-11-14 02:00:00,609
No Holiday,273.36,0.0,0.0,1,Clear,sky is clear,2015-11-14 03:00:00,427
No Holiday,274.65,0.0,0.0,1,Clear,sky is clear,2015-11-14 04:00:00,425
No Holiday,274.65,0.0,0.0,1,Clear,sky is clear,2015-11-14 06:00:00,1302
No Holiday,274.72,0.0,0.0,1,Clear,sky is clear,2015-11-14 08:00:00,3256
No Holiday,277.43,0.0,0.0,1,Clear,sky is clear,2015-11-14 10:00:00,4406
No Holiday,281.44,0.0,0.0,1,Clear,sky is clear,2015-11-14 12:00:00,5069
No Holiday,284.55,0.0,0.0,1,Clear,sky is clear,2015-11-14 13:00:00,4864
No Holiday,285.15,0.0,0.0,1,Clear,sky is clear,2015-11-14 14:00:00,5050
No Holiday,285.87,0.0,0.0,1,Clear,sky is clear,2015-11-14 16:00:00,5322
No Holiday,283.09,0.0,0.0,1,Clear,sky is clear,2015-11-14 18:00:00,4660
No Holiday,280.43,0.0,0.0,5,Clear,sky is clear,2015-11-14 20:00:00,2937
No Holiday,280.58,0.0,0.0,1,Clear,sky is clear,2015-11-14 22:00:00,3125
No Holiday,278.43,0.0,0.0,1,Mist,mist,2015-11-15 00:00:00,1398
No Holiday,277.94,0.0,0.0,1,Mist,mist,2015-11-15 02:00:00,678
No Holiday,277.29,0.0,0.0,1,Mist,mist,2015-11-15 03:00:00,374
No Holiday,276.72,0.0,0.0,1,Mist,mist,2015-11-15 04:00:00,304
No Holiday,277.01,0.0,0.0,1,Mist,mist,2015-11-15 05:00:00,486
No Holiday,277.01,0.0,0.0,1,Fog,fog,2015-11-15 05:00:00,486
No Holiday,277.15,0.0,0.0,5,Mist,mist,2015-11-15 06:00:00,842
No Holiday,277.01,0.0,0.0,1,Mist,mist,2015-11-15 07:00:00,1218
No Holiday,279.22,0.0,0.0,5,Clear,sky is clear,2015-11-15 08:00:00,2033
No Holiday,281.08,0.0,0.0,1,Clear,sky is clear,2015-11-15 09:00:00,2969
No Holiday,283.69,0.0,0.0,1,Clear,sky is clear,2015-11-15 11:00:00,4334
No Holiday,286.65,0.0,0.0,1,Clear,sky is clear,2015-11-15 12:00:00,4674
No Holiday,288.42,0.0,0.0,5,Clear,sky is clear,2015-11-15 14:00:00,4642
No Holiday,289.44,0.0,0.0,1,Clear,sky is clear,2015-11-15 16:00:00,4727
No Holiday,285.51,0.0,0.0,1,Clear,sky is clear,2015-11-15 18:00:00,3661
No Holiday,283.42,0.0,0.0,1,Clear,sky is clear,2015-11-15 20:00:00,2483
No Holiday,282.93,0.0,0.0,75,Clouds,broken clouds,2015-11-15 22:00:00,1395
No Holiday,284.79,0.0,0.0,90,Clouds,overcast clouds,2015-11-16 02:00:00,237
No Holiday,284.79,0.0,0.0,90,Clouds,overcast clouds,2015-11-16 03:00:00,307
No Holiday,284.42,0.0,0.0,90,Mist,mist,2015-11-16 04:00:00,844
No Holiday,284.51,0.0,0.0,90,Mist,mist,2015-11-16 05:00:00,2836
No Holiday,284.65,0.0,0.0,90,Thunderstorm,thunderstorm,2015-11-16 07:00:00,6089
No Holiday,284.65,0.0,0.0,90,Rain,moderate rain,2015-11-16 07:00:00,6089
No Holiday,283.36,0.0,0.0,90,Rain,moderate rain,2015-11-16 09:00:00,4636
No Holiday,283.36,0.0,0.0,90,Drizzle,light intensity drizzle,2015-11-16 09:00:00,4636
No Holiday,281.92,0.0,0.0,90,Rain,moderate rain,2015-11-16 11:00:00,4306
No Holiday,281.92,0.0,0.0,90,Drizzle,drizzle,2015-11-16 11:00:00,4306
No Holiday,281.72,0.0,0.0,90,Rain,moderate rain,2015-11-16 13:00:00,4716
No Holiday,281.72,0.0,0.0,90,Mist,mist,2015-11-16 13:00:00,4716
No Holiday,282.35,0.0,0.0,90,Drizzle,drizzle,2015-11-16 17:00:00,5743
No Holiday,282.35,0.0,0.0,90,Mist,mist,2015-11-16 17:00:00,5743
No Holiday,282.42,0.0,0.0,90,Mist,mist,2015-11-16 19:00:00,2808
No Holiday,282.42,0.0,0.0,90,Rain,light rain,2015-11-16 19:00:00,2808
No Holiday,282.55,0.0,0.0,90,Clouds,overcast clouds,2015-11-16 21:00:00,2108
No Holiday,282.48,0.0,0.0,90,Drizzle,light intensity drizzle,2015-11-16 23:00:00,888
No Holiday,282.48,0.0,0.0,90,Mist,mist,2015-11-16 23:00:00,888
No Holiday,282.48,0.0,0.0,90,Rain,moderate rain,2015-11-16 23:00:00,888
No Holiday,282.42,0.0,0.0,90,Mist,mist,2015-11-17 00:00:00,478
No Holiday,282.42,0.0,0.0,90,Drizzle,light intensity drizzle,2015-11-17 00:00:00,478
No Holiday,282.42,0.0,0.0,90,Mist,mist,2015-11-17 02:00:00,273
No Holiday,282.42,0.0,0.0,90,Rain,light rain,2015-11-17 02:00:00,273
No Holiday,282.42,0.0,0.0,90,Drizzle,light intensity drizzle,2015-11-17 02:00:00,273
No Holiday,282.69,0.0,0.0,90,Drizzle,light intensity drizzle,2015-11-17 04:00:00,859
No Holiday,282.69,0.0,0.0,90,Mist,mist,2015-11-17 04:00:00,859
